taxon	lfc_(Intercept)	lfc_conditionactive_smoker	lfc_conditionex_smoker	lfc_conditionpassive_smoker	se_(Intercept)	se_conditionactive_smoker	se_conditionex_smoker	se_conditionpassive_smoker	W_(Intercept)	W_conditionactive_smoker	W_conditionex_smoker	W_conditionpassive_smoker	p_(Intercept)	p_conditionactive_smoker	p_conditionex_smoker	p_conditionpassive_smoker	q_(Intercept)	q_conditionactive_smoker	q_conditionex_smoker	q_conditionpassive_smoker	diff_(Intercept)	diff_conditionactive_smoker	diff_conditionex_smoker	diff_conditionpassive_smoker
Faecalibacillus intestinalis	0.0671516521335215	0.223004201022798	-0.44411926055451	-0.375207662939479	0.272376431165091	0.570948000520972	0.648385596262475	0.731989664204886	0.246539878088131	0.390585834120294	-0.684961638744864	-0.512586012190545	0.805264338612796	0.696103398251446	0.493368128345662	0.608240939857651	0.997233545206974	0.960225392441361	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium ramosum	-0.032742718533642	-0.295316869949134	0.0491627816476145	0.955129761726205	0.176071609145379	0.369076475376583	0.419134265003365	0.473178231695908	-0.18596251089298	-0.800150889183091	0.117296021233721	2.01854121290184	0.852474160442754	0.423623379799876	0.906625477863381	0.0435349264786756	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Coprobacillus cateniformis	0.0566598992310536	-0.0784682725631322	-0.0955555192167776	-0.178262127995503	0.108398225179816	0.227221384984393	0.258039388967576	0.291311476952594	0.522701355460973	-0.345338413321096	-0.370313693576389	-0.611929642663931	0.601182094849711	0.729839971262543	0.71114877193711	0.540584308411556	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Stoquefichus sp001244545	0.0125258740231899	-0.0391016365913181	0.101929674643277	-0.0552444016533171	0.0769141083952216	0.161225243359945	0.183092200083221	0.206700455454283	0.162855349747097	-0.242528004774174	0.556712271724009	-0.267267924165439	0.870632327135842	0.808371059787532	0.577724031079221	0.789262881528848	0.997233545206974	0.971369081585372	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Turicibacter sanguinis	-0.0755976345222462	0.317983277884825	0.230884510531092	0.0336654794009225	0.101826525883582	0.213445969258588	0.242395615574921	0.27365056576241	-0.742415926167187	1.48976005023356	0.952511083929768	0.123023606061724	0.457835373140297	0.136287338850698	0.340837847399371	0.902088405021242	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus gordonii	0.0208456819074719	-0.0778037424041691	0.0434479454463103	0.00725153824615754	0.0602773887469422	0.126351808174006	0.143488885865247	0.16199061482408	0.345829212924048	-0.61577070821987	0.302796590720712	0.0447651751555647	0.729471069472701	0.538045862464433	0.762044881740325	0.964294483451664	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus anginosus	-0.0245262353784092	0.0297309292738137	-0.0901278229901037	0.459569472110617	0.0830282523559341	0.17404154414755	0.197646773915633	0.223131723628106	-0.295396261904534	0.17082662314584	-0.456004523648717	2.05963304830909	0.767691188538266	0.864360094521158	0.648386725277662	0.0394336343499102	0.997233545206974	0.97664697822376	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus ilei	0.0385938554358025	-0.307034163093273	0.108271798763321	0.156691702320288	0.105097900599174	0.220303335165149	0.250183045039704	0.2824421211452	0.367218138666662	-1.39368822021286	0.432770329204915	0.554774555880548	0.71345631035021	0.163411774966853	0.665181630773785	0.579048872867653	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus parasanguinis	-0.152394296655259	0.144068021268498	0.437326801653968	0.875085718304434	0.158396809205048	0.332027044769191	0.377059825415802	0.425678634106388	-0.962104586702766	0.433904477174885	1.15983398966386	2.05574263820281	0.335997070346326	0.664357808423723	0.246116402519954	0.0398073297074957	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus thermophilus	0.179568091957512	-0.441720597897053	-0.406157748572266	-0.375042783511985	0.156915538468507	0.328922045699922	0.373533695766367	0.421697838615386	1.14436144253204	-1.34293399810616	-1.0873389822007	-0.889363779390975	0.252473771691064	0.179293346492288	0.276887026706438	0.373807604501022	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus vestibularis	0.0460367079012164	-0.287693205925609	-0.459006875624423	0.800281879416982	0.183116209004946	0.383843172286024	0.435903766904972	0.492110024963061	0.251407060857037	-0.749507159948208	-1.05300047963221	1.62622551628989	0.801499409210377	0.453551584781547	0.292340772255584	0.103901689971273	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus infantarius	0.0930893817526785	-0.24731392575969	-0.323899271969552	0.0572847270050053	0.134610583108336	0.282167010361052	0.3204372816642	0.361755072222722	0.691545787880283	-0.876480653933411	-1.01080395604211	0.15835224272885	0.489222616674079	0.380768789048383	0.312110269317893	0.874179243660962	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Streptococcus gallolyticus	-0.103332564644149	-0.15957136505145	0.09348218891575	1.38052052764876	0.170902643274349	0.358241430963224	0.406829665064184	0.45928705331444	-0.604628241344811	-0.445429677473097	0.229782134744284	3.00579020829402	0.545426037485315	0.656009269190828	0.818261067715477	0.00264891687888484	0.997233545206974	0.958858670897386	0.985994236939106	0.337736902057817	FALSE	FALSE	FALSE	FALSE
Streptococcus mutans	0.0326714352831939	-0.0835993254468253	-0.0172045312976824	-0.0241096950314274	0.0682640147414138	0.143093154416584	0.162500858506934	0.183454027259643	0.47860406990351	-0.584230082757449	-0.105873479412715	-0.131420909050445	0.632220322440933	0.559065524646155	0.915682736142881	0.895442349081739	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterococcus_H_360604 faecalis	0.0243686666002479	-0.0960461395425192	0.0534102446951583	-0.00918702919583721	0.101158101418042	0.212044836236664	0.240804447081408	0.271854228986925	0.240896836324982	-0.452952032443374	0.221799245580802	-0.0337939535834076	0.809635074194847	0.650583282273475	0.824470166772727	0.973041457534826	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterococcus_B hirae	0.103334143449438	-0.281863471506397	-0.0687064916691694	-0.326063170487322	0.112128780547318	0.235041272772764	0.266919887019487	0.301337043258294	0.921566639225431	-1.19920841212811	-0.257404918143673	-1.08205472172179	0.356754666529737	0.230446917124587	0.796866206642794	0.279228213327101	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Granulicatella adiacens	0.00162249729290768	-0.135051022658618	0.0526170212523914	0.299686980022511	0.075302726010431	0.157847507824108	0.179256342759222	0.2023699954152	0.0215463287834085	-0.855579061844342	0.293529480979465	1.48088642986648	0.982809847003738	0.392230655581822	0.769117468801156	0.138636839727259	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Weissella_A_338544 cibaria	0.0327642105233851	-0.299221629416165	-0.0391280869750505	0.399465438153533	0.112167500374226	0.235122436211389	0.267012058643696	0.301441099666462	0.292100745885157	-1.27262048759629	-0.146540523951629	1.32518571155537	0.770209596409178	0.203152744940842	0.883494701697211	0.185109563267012	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Weissella_A_338544 confusa	-0.00120704792783193	-0.275898682907464	-0.325196151213761	1.09105441800462	0.127067773412852	0.266355979665314	0.302481803134061	0.34148438025227	-0.0094992451304718	-1.03582687820315	-1.07509327121286	3.19503462266299	0.992420812956775	0.300282915754378	0.282332971729974	0.00139814066743323	0.997233545206974	0.850634537269381	0.985994236939106	0.337736902057817	FALSE	FALSE	FALSE	FALSE
Lacticaseibacillus paracasei	0.13871883857353	-0.324280878953298	-0.224808199890191	-0.407769978551378	0.111993260601476	0.234757199581195	0.26659728502153	0.300972844347156	1.23863559136077	-1.3813458310621	-0.843250147397547	-1.35483976780655	0.215480481189746	0.167172652744249	0.399088557622056	0.175468613315149	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-269 sp000431335	-0.0915557792282091	0.228609114363002	0.610853689182887	-0.143320066788406	0.181273874705565	0.379981321684549	0.431518134058147	0.487158900303015	-0.505068804740445	0.60163250485451	1.41559216396819	-0.294195726895803	0.613510510862088	0.547418787085949	0.156894946903634	0.76860834568714	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Avispirillum sp011957885	0.00568887101918109	0.0853332078882502	-0.0344517846254397	-0.0305041396325899	0.073301114024471	0.153651783706884	0.174491553179406	0.196990824834236	0.0776096120078326	0.555367505860116	-0.197440987816857	-0.154850560467771	0.938138596169509	0.578643313707797	0.843482457212035	0.876939130417178	0.997233545206974	0.951961580616053	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
UBA5905 sp002437905	0.0307906745830645	-0.0275547433791505	-0.126335275875872	0.0381885778889876	0.074664430776556	0.1565095308708	0.177736896182889	0.200654628516863	0.412387454947725	-0.176057925839016	-0.710799381496313	0.190319945127896	0.680055456698027	0.860248434857655	0.477208563970883	0.849058425331775	0.997233545206974	0.97664697822376	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminococcus_E sp003438075	0.013712072991646	0.725872864437697	-0.932332045412367	-0.0910053160823902	0.245595277705567	0.514810081560971	0.584633699374139	0.660017476875749	0.0558319896039887	1.40998183686838	-1.59472853927245	-0.137883191386343	0.9554756506626	0.158545046130624	0.110772953172857	0.890332734844078	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminococcus_E bromii_B	0.219529773846591	-0.974450821659585	-0.291083446119967	0.0330394171574959	0.267308407643054	0.560324548689539	0.636321287176876	0.718369760235187	0.821260265557141	-1.73908286534757	-0.457447286435124	0.0459922159678314	0.411498035449423	0.0820201881370736	0.647349582939235	0.963316454103695	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_A leptum	0.105415075919996	-0.164747088562198	-0.125524537682739	-0.486637720755505	0.135667345105879	0.284382165860899	0.32295287838802	0.36459503475699	0.777011415958106	-0.579315823351529	-0.388677562836038	-1.33473490959595	0.437152035100797	0.562376090604253	0.697514682118173	0.181963123658275	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
UMGS1071 sp900548305	0.0447653566605902	-0.321309664951134	-0.0352759736558175	0.310145445116589	0.109021529087715	0.228527937531578	0.259523149050073	0.292986555872929	0.410610244005782	-1.40599730790786	-0.135926115974384	1.05856544916383	0.68135835094724	0.159724924175576	0.891879689516419	0.289797729063266	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
UBA1417 sp003531055	-0.0576938826721811	0.675466141530008	0.0275687669648615	-0.536632201191505	0.170462199622413	0.357318185066583	0.405781199458481	0.458103396565937	-0.338455580181282	1.89037717574923	0.0679399809593256	-1.1714215725407	0.735019895793053	0.0587075337502344	0.945833412059552	0.241429365229033	0.997233545206974	0.591952350771201	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_R sp000436835	-0.0687142949169492	0.661177107893218	0.0736417170888111	-0.457376401368677	0.211350720649391	0.44302758079056	0.503115348279528	0.56798799505468	-0.325119756894224	1.49240619898513	0.146371438161525	-0.805257162740994	0.745090436689892	0.135592690933919	0.883628173493113	0.420671296048307	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-177 sp003538135	-0.0639292175620543	0.849783618100298	-0.233917287313734	-0.442787967843003	0.152534250538307	0.319738110170867	0.363104144373581	0.409923481094459	-0.419113853684942	2.6577489234742	-0.644215415710231	-1.08017224741749	0.675132926435711	0.00786644736149021	0.519435755825713	0.280065484331585	0.997233545206974	0.41935211595661	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Fimenecus sp000432435	-0.144169163006386	0.0446962192430552	0.747646423628357	0.558057859810819	0.200662336125934	0.420622882460517	0.477671903915855	0.539263824740999	-0.718466483495471	0.106261977431175	1.56518819193531	1.03485128096409	0.472469706612893	0.91537449835338	0.117538789395536	0.300738369871895	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
UBA737 sp900547445	0.0220640839553377	-0.00284995511072485	0.127276418228471	-0.254592878998643	0.107541413220993	0.225425359268731	0.255999768540691	0.289008864001308	0.20516825374051	-0.0126425665682422	0.497173958218795	-0.88091719912608	0.837440671667086	0.989912960036473	0.619066383996158	0.378362637694278	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Massilioclostridium coli	-0.00881432646553894	0.0159009503026569	0.141116639242262	0.0133692079864324	0.0601286669417223	0.126040061607092	0.143134857156	0.161590936981921	-0.146591083984648	0.12615790646172	0.985899885228243	0.0827348874641908	0.883454791602878	0.899606930850173	0.324182243221549	0.934062343772269	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruthenibacterium lactatiformans	0.0448286354673483	0.039745655898832	-0.0353249142040705	-0.352381452203108	0.113054266745176	0.236981251543749	0.269122984834023	0.303824212681503	0.396523163237985	0.167716457061138	-0.1312593728323	-1.15982017724343	0.691719123482499	0.866806348721838	0.895570129448887	0.246122027275191	0.997233545206974	0.97664697822376	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Faecalibacterium prausnitzii_C_71351	-0.0250680943308853	0.0386368032240314	0.0480830495315689	0.264590185623713	0.11210946894114	0.235000792313837	0.266873916201699	0.301285144876113	-0.223603720253521	0.16441137429202	0.180171409090533	0.878205215635544	0.823065668619668	0.869407310026641	0.857018003345721	0.379832362096479	0.997233545206974	0.97664697822376	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Faecalibacterium prausnitzii_C_71358	0.0915574224240031	-0.0215751364305544	-0.341753266301124	-0.316849039075072	0.197495864310316	0.413985411134163	0.470134193301778	0.530754187430922	0.463591593392271	-0.0521156926072507	-0.726927058636116	-0.596978877564316	0.64294037844788	0.958436509065719	0.467270640239233	0.550521483024832	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Gemmiger_A_73129 formicilis_72474	0.0117886572982918	0.339809510818681	-0.312143760741578	-0.190158062083178	0.152705442280757	0.32009695760359	0.363511662232337	0.410383545078465	0.0771986716532194	1.06158306958826	-0.858689811558432	-0.463366683103292	0.93846549836217	0.288425003043203	0.390511673020213	0.643101555553766	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Gemmiger_A_73129 qucibialis	-0.135124920915007	0.448492861547033	0.400422927686043	0.186769050671732	0.223913288857604	0.469360891529695	0.533020242192073	0.601748882679742	-0.603469859267438	0.955539478556359	0.751233998242325	0.310377062671062	0.546196160709835	0.339304950800693	0.452511842630341	0.756274234790581	0.997233545206974	0.910765920570281	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Bittarella massiliensis	0.00836357685403349	-0.0227915675478884	0.0984601203025909	-0.0372784796324542	0.0504721474549109	0.10579833045068	0.120147742894702	0.135639820630541	0.165706776425653	-0.215424642816204	0.819492051456027	-0.274834333008994	0.86838771297176	0.829436258816571	0.412505735079124	0.783443519482425	0.997233545206974	0.971369081585372	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Negativibacillus massiliensis	-0.291920917223408	1.5650711683056	0.219535899629504	0.0098277095603516	0.175314729533416	0.367489925104091	0.417332531144079	0.471144178857216	-1.66512487570399	4.25881381064338	0.526045499083588	0.0208592401251549	0.0958878447838859	2.05514556914364e-05	0.598856594529114	0.983357941211348	0.997233545206974	0.00524062120131628	0.985994236939106	0.993464214136497	FALSE	TRUE	FALSE	FALSE
Anaerotruncus colihominis	-0.00770432148009479	0.186400992622243	-0.0195111898545908	-0.0965754825968983	0.0749113918371752	0.157027203869025	0.178324781095905	0.201318316425031	-0.102845792757938	1.18706178311446	-0.109413788339925	-0.479715329990164	0.918085360568041	0.235203251367397	0.912874297892328	0.631429825756536	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Phocea massiliensis	0.0114841295004837	0.0955991485190569	-0.136613626834432	0.0266844623782764	0.0775815186635672	0.162624250449542	0.184680954304509	0.208494066656704	0.148026613790389	0.587852969374446	-0.739727750210662	0.127986675142241	0.882321764845058	0.556630986490905	0.459465206306364	0.898159518009546	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Massiliimalia timonensis	0.00273074482780386	0.120434689747815	-0.0282314352892058	-0.0724190111685742	0.0566201815004222	0.118685670704036	0.134782991265457	0.152162165670616	0.0482291782795415	1.01473656451873	-0.209458441485421	-0.475933099725583	0.961533596334675	0.310231419474715	0.83409037467344	0.634122040151056	0.997233545206974	0.850634537269381	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Paludicola psychrotolerans	-0.0580281802442186	0.32797242415424	0.0469585150805326	0.0780595968415633	0.0732562884357078	0.153557821537812	0.174384846934766	0.196870359684126	-0.792125583800851	2.13582363223017	0.269280937569643	0.39650253581498	0.428287453920908	0.032693792123294	0.787713500196255	0.69173433752472	0.997233545206974	0.562012670254427	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminiclostridium_E siraeum	0.00743943913789466	0.222142026719684	0.262068346633745	-0.694866940180212	0.159790150882001	0.334947729356679	0.380376642036625	0.429423127350069	0.0465575575017036	0.663214009978046	0.688970661370189	-1.61814046781358	0.962865859530352	0.507193499963777	0.490841730465792	0.105632329049937	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminococcus_D bicirculans	0.0777958897593781	0.156050879062187	-0.919209224756632	0.270411577589182	0.256978987840048	0.538672302355884	0.611732349766362	0.690610278621115	0.302732493474528	0.289695383222226	-1.50263301443467	0.391554522080226	0.762093732838802	0.772049288604154	0.13293370502676	0.695387396073061	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminococcus_C_58660 callidus	0.0907978679870735	0.0811692686031556	-0.574605015265714	-0.1868538563671	0.164421031602829	0.344654854444184	0.391400343112928	0.441868245341049	0.552227820869064	0.235508850539927	-1.46807488898886	-0.422872334315131	0.580792275654764	0.813813810282192	0.142083881703589	0.672388408735005	0.997233545206974	0.971369081585372	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ruminococcus_C_58660 sp000433635	-0.0896254492372762	0.403112674859799	0.0552358424446652	0.257526550823739	0.225818496556617	0.473354535626125	0.537555543666744	0.606868974524239	-0.39689153281917	0.851608349599072	0.102753739767789	0.424352803709614	0.691447448342708	0.394431503816626	0.918158421161347	0.671308535170876	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Pseudobutyricicoccus sp003477405	-0.0915135188406536	0.462016246567671	0.273605411912135	-0.122007811273344	0.0961448374955324	0.20153616997506	0.228870491916076	0.258381487019087	-0.951829772918447	2.29247309118182	1.19545953530988	-0.472200282926349	0.34118331998152	0.0218783585725699	0.231907536914006	0.636783837809696	0.997233545206974	0.562012670254427	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Agathobaculum butyriciproducens	-0.0337481705355098	0.109389582813552	-0.116441472143726	0.444419132513583	0.123684615280784	0.25926429642867	0.294428275913192	0.332392415964275	-0.272856656091754	0.421923050417579	-0.39548332028428	1.33703150604178	0.784963406043083	0.673081184669145	0.692486228951434	0.181212352907099	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Agathobaculum sp900291975	-0.033513843556103	0.152061459804814	0.213402675175015	-0.0760392353481115	0.0617654103819006	0.129470958291281	0.147031085867307	0.165989552809439	-0.54259889716403	1.17448315677644	1.45141195085512	-0.458096513070354	0.587405998462694	0.240201554516026	0.146665183915738	0.646883103968742	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Limivicinus sp002320035	-0.0644639719220792	0.542806186603542	-0.227701122951967	0.117271274381173	0.137157557100264	0.287505907349495	0.326500292488438	0.368599859156435	-0.469999417348584	1.88798272566866	-0.697399445545764	0.318153334755895	0.638355433840851	0.0590282695369998	0.485552848440882	0.75036862845609	0.997233545206974	0.591952350771201	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Faecousia sp000434635	0.0253138489096581	0.401407746983679	-0.530590179831107	-0.152337982451053	0.17919538753991	0.375624453925238	0.42657034494709	0.481573133884334	0.141263953593784	1.0686411462007	-1.24385153847701	-0.316334055478357	0.887661424871402	0.285231400494646	0.213554207988494	0.751748964753958	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lawsonibacter sp000177015	-0.0817577640014436	0.162108766494852	0.257819603751638	0.347518860022361	0.145268703490814	0.304508269829273	0.345808682962286	0.390397910101365	-0.562803701257056	0.532362443180083	0.745555610527442	0.890165779658321	0.573568559691176	0.594474991740208	0.455935906131995	0.373376876457454	0.997233545206974	0.954294831353126	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lawsonibacter sp014287875	-0.0228954791592122	0.108249914369225	-0.0330667492240329	0.222594822581502	0.0981472573037927	0.205733587427222	0.233637204497605	0.263762828557252	-0.233276810663638	0.526165492581605	-0.141530323884576	0.843920365121448	0.815546464325019	0.598773227515687	0.887451006145059	0.39871390726108	0.997233545206974	0.954294831353126	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Evtepia gabavorous	-0.00573752627484502	0.377752777931798	-0.133808006153844	-0.315424150786614	0.155970343178384	0.326940753270584	0.371283680927898	0.419157702598236	-0.0367860078905064	1.15541661341669	-0.360392909861905	-0.752519037181928	0.970655630584001	0.247919861840166	0.718553328022461	0.451738985838529	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Pseudoflavonifractor gallinarum	-0.0262931337632187	-0.0376641810222302	0.288747058792739	0.0963167762739845	0.0654754208019491	0.13724778032459	0.155862677161949	0.175959906227874	-0.401572581606624	-0.274424700590091	1.85257345793385	0.547379106631547	0.687998611777061	0.783758263030281	0.0639435196910026	0.58411830633018	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lawsonibacter asaccharolyticus	-0.102502529385265	0.445342226163815	0.299886008203395	-0.0123159593744889	0.0957614537224867	0.200732531430725	0.227957855990786	0.257351174087484	-1.07039445832051	2.21858521381477	1.31553267554647	-0.0478566278866178	0.284441792653083	0.0265149564052042	0.188330943178217	0.961830505690508	0.997233545206974	0.562012670254427	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Intestinimonas butyriciproducens	0.0233476890289095	-0.0602186687313293	0.0521925937505123	-0.0626403685434758	0.0721705093205087	0.151281841152216	0.171800175654633	0.193952415989308	0.323507333517941	-0.398056159765658	0.303798256035747	-0.322967714652902	0.746311054536981	0.690588789258822	0.761281595467393	0.746719692861575	0.997233545206974	0.960225392441361	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Dysosmobacter welbionis	0.0734414339951122	0.0854535593397479	-0.406541811052705	-0.238478597418375	0.133283947886221	0.279386154013653	0.317279258167694	0.358189847189835	0.55101484582229	0.30586182640809	-1.28133749870858	-0.665788266444039	0.581623497643997	0.75970985201508	0.200075147052078	0.505546445773337	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Dysosmobacter sp000403435	0.0874815998394616	0.0273384467073055	-0.381891164239193	-0.3106634762821	0.164451656529082	0.344719049574193	0.391473245019249	0.441950547357373	0.531959371439907	0.0793064576531952	-0.975523025131424	-0.702937190913555	0.594754135129049	0.936788870017829	0.329300886059794	0.482094892646277	0.997233545206974	0.993205742567829	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Vescimonas fastidiosa	-0.065742674002865	0.497684945156438	0.0225554472957115	-0.120397582790102	0.105671940898694	0.22150662268833	0.251549534277745	0.283984808096081	-0.622139363048999	2.24681745004393	0.0896660268542069	-0.423957829284191	0.533850233707279	0.0246516960797023	0.928552613800868	0.67159656838284	0.997233545206974	0.562012670254427	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Vescimonas coprocola	0.108802164178059	-0.318122603605036	-0.197214166433992	-0.145051188411837	0.161611827980986	0.338766278901556	0.384713100910731	0.434318737452134	0.673231443127164	-0.939062189532391	-0.512626593602159	-0.333974051551996	0.500800060268046	0.34769881562785	0.60821254704163	0.738399139415232	0.997233545206974	0.923574979011477	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
ER4 sp900317525	-0.0397951447362412	0.193258329969799	0.0892501810444139	0.0792255682283198	0.102413320998404	0.214675993075592	0.243792467346496	0.275227530249457	-0.388573911560405	0.90023261195186	0.366090806725233	0.287854809279117	0.697591368628038	0.367996474432734	0.714297317243475	0.773457880342909	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
ER4 sp000765235	-0.0437417818875674	0.652031846481407	0.0818703188902233	-0.711018220987482	0.181430689751732	0.380310033081044	0.431891428534386	0.487580328076684	-0.241093620640605	1.71447448072573	0.189562268387794	-1.45825862949019	0.809482556963796	0.086441619933814	0.849652156502696	0.144769268802519	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-41 sp001941225	0.00101801911723544	-0.426634646133255	0.17146825611441	0.682068499846139	0.170730073000391	0.357879693890586	0.406418865644063	0.458823284638327	0.00596274047884412	-1.19211750042373	0.421900336350478	1.48656034399777	0.995242449623748	0.23321517588821	0.673097764523038	0.137130968051583	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
PeH17 sp000435055	-0.00591217612773364	0.194524792095904	0.00622387467122433	-0.164400933271448	0.130088548045001	0.272688044553868	0.309672685078811	0.349602468146906	-0.0454473219709429	0.713360178346494	0.0200982358829626	-0.470251065854504	0.963750762451653	0.475622907996243	0.983965007423584	0.638175653986684	0.997233545206974	0.945993607281169	0.995678876559579	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerofustis stercorihominis	-0.0196170894702344	0.0052945833966996	0.184779726045245	0.086825469458822	0.0661108020830926	0.138579649130145	0.157375187143323	0.177667442113548	-0.296730471452733	0.0382060672684144	1.17413506791872	0.488696569421713	0.766672291365804	0.969523383448878	0.240340929146243	0.625056532901994	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
